sample_id,lay_id,country,lay.type,lay.depth.to.top,lay.depth.to.bottom,horizon.designation,texture.description,fiscal.year,submit.proj.name,taxonomic.classification.name,county.lat.ycntr,county.long.xcntr,fips.code,area.id_country,area.id_county,area.name_country,area.name_county,area.code_country,area.code_county,latitude,longitude,total_carbon,organic_carbon,nitrogen_total,ph_h2o,sand_tot_psa
88655,33035,United States,horizon,4,12,A1,Gravelly Sandy loam,2006,Pinnacles National Monument,"Loamy, mixed, superactive, thermic Lithic Haploxeroll",36.592765,-121.12021,6069,244,4483,United States,San Benito,US,CA069,36.4824722,-121.1712222,13.00668,13.01,0.68009,5.92,66.3
88801,33075,United States,horizon,0,20,Ap,Loam,2006,MLRA 79 Update,"Fine, smectitic, mesic Udertic Argiustoll",37.95322,-98.085925,20155,244,5232,United States,Reno,US,KS155,38.1224442,-98.2334137,0.9297,0.93,0.08729,4.82,39.3
88805,33079,United States,horizon,92,111,Btk2,Silty clay loam,2006,MLRA 79 Update,"Fine, smectitic, mesic Udertic Argiustoll",37.95322,-98.085925,20155,244,5232,United States,Reno,US,KS155,38.1224442,-98.2334137,0.32749,0.2556,0.05804,8.44,2.7
88808,33082,United States,horizon,159,186,2BC1,Sandy clay loam,2006,MLRA 79 Update,"Fine, smectitic, mesic Udertic Argiustoll",37.95322,-98.085925,20155,244,5232,United States,Reno,US,KS155,38.1224442,-98.2334137,0.10656,0.1016,0.02233,8.29,56.5
89275,33285,United States,horizon,33,81,Btn,Clay loam,2006,Land Judging Sites,"Fine, siliceous, frigid Glossic Vertic Natrudoll",46.820185,-102.663915,38089,244,6103,United States,Stark,US,ND089,46.935276,-103.0872192,0.8264,0.8084,0.10356,7.11,25.1
89281,33291,United States,horizon,54,88,Btk,Clay loam,2006,Land Judging Sites,"Fine, smectitic, frigid Glossic Natrustoll",46.820185,-102.663915,38089,244,6103,United States,Stark,US,ND089,46.935276,-103.0872192,1.13704,0.4308,0.03362,8.28,24.9
89283,33293,United States,horizon,0,20,Ap,Silt loam,2006,Lewis and Clark Monoliths,"Coarse-silty, mixed, superactive, frigid Pachic Haplustoll",46.980475,-100.520065,38015,244,6066,United States,Burleigh,US,ND015,46.980475,-100.520065,1.57867,1.4864,0.1762,7.84,23.4
89291,33301,United States,horizon,113,230,2C,Very gravelly Sand,2006,Lewis and Clark Monoliths,"Coarse-silty, mixed, superactive, frigid Pachic Haplustoll",46.980475,-100.520065,38015,244,6066,United States,Burleigh,US,ND015,46.980475,-100.520065,1.37439,0.3068,0.00602,8.93,90.6
89306,33325,United States,horizon,97,129,Btk2,Silty clay loam,2006,Lewis and Clark Monoliths,"Fine-loamy, mixed, superactive, frigid Aridic Haplustalf",47.402085,-102.62214,38025,244,6071,United States,Dunn,US,ND025,47.5495833,-102.812,1.2758,0.674,0.04887,8.78,14.8
89315,33334,United States,horizon,170,235,C2,Clay loam,2006,Lewis and Clark Monoliths,"Coarse-silty, mixed, superactive, frigid Typic Calciustoll",48.149385,-102.378705,38061,244,6089,United States,Mountrail,US,ND061,48.4988213,-102.6569672,1.99103,0.1564,0.01618,7.76,49.6
89779,33544,United States,horizon,1,7,A1,,2006,Bean Ridge,"Fine-silty, mixed, superactive, mesic Typic Hapludalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2491684,-89.378334,3.26177,3.26,0.23356,6.48,1.6
89780,33545,United States,horizon,7,19,A2,,2006,Bean Ridge,"Fine-silty, mixed, superactive, mesic Typic Hapludalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2491684,-89.378334,2.02678,2.03,0.13377,6.34,1.1
89788,33553,United States,horizon,1,7,A1,,2006,Bean Ridge,"Fine-silty, mixed, superactive, mesic Oxyaquic Hapludalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2486115,-89.3777771,4.10162,4.1,0.03367,6.28,1.8
89789,33554,United States,horizon,7,18,A2,,2006,Bean Ridge,"Fine-silty, mixed, superactive, mesic Oxyaquic Hapludalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2486115,-89.3777771,1.06421,1.06,0.0112,5.67,1.7
89796,33561,United States,horizon,1,14,A,,2006,Bean Ridge,"Fine-silty, mixed, active, mesic Oxyaquic Fragiudalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2486115,-89.3777771,3.76385,3.76,0.25365,6.37,1.7
89797,33562,United States,horizon,14,23,Bt1,,2006,Bean Ridge,"Fine-silty, mixed, active, mesic Oxyaquic Fragiudalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2486115,-89.3777771,1.23689,1.24,0.11309,5.35,1.1
89805,33570,United States,horizon,8,20,A12,,2006,Bean Ridge,"Fine-silty, mixed, superactive, mesic Dystric Eutrudept",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2488899,-89.3775024,1.20534,1.21,0.12693,5.69,1.6
89816,33581,United States,horizon,2,10,A1,,2006,Bean Ridge,"Fine-silty, mixed, superactive, mesic Typic Hapludalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.25,-89.3763885,4.41364,4.41,0.2916,6.87,0.9
89817,33582,United States,horizon,10,20,A2,,2006,Bean Ridge,"Fine-silty, mixed, superactive, mesic Typic Hapludalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.25,-89.3763885,0.90337,0.9,0.07974,5.83,1.0
89825,33590,United States,horizon,1,8,A,,2006,Bean Ridge,"Fine-silty, mixed, superactive, mesic Oxyaquic Hapludalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2497222,-89.3763889,8.98043,8.98,0.60124,6.95,0.8
89826,33591,United States,horizon,8,14,Bt11,,2006,Bean Ridge,"Fine-silty, mixed, superactive, mesic Oxyaquic Hapludalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2497222,-89.3763889,2.23712,2.24,0.18846,5.79,1.6
89827,33592,United States,horizon,14,28,Bt12,,2006,Bean Ridge,"Fine-silty, mixed, superactive, mesic Oxyaquic Hapludalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2497222,-89.3763889,0.85854,0.86,0.09789,5.16,0.9
89836,33601,United States,horizon,1,5,A11,,2006,Bean Ridge,"Fine-silty, mixed, active, mesic Oxyaquic Fragiudalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2497215,-89.3761139,7.17626,7.18,0.50007,6.68,1.2
89837,33602,United States,horizon,5,10,A12,,2006,Bean Ridge,"Fine-silty, mixed, active, mesic Oxyaquic Fragiudalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2497215,-89.3761139,1.68013,1.68,0.17455,5.57,1.5
89838,33603,United States,horizon,10,26,Bt1,,2006,Bean Ridge,"Fine-silty, mixed, active, mesic Oxyaquic Fragiudalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2497215,-89.3761139,0.5914,0.59,0.07687,5.02,1.0
89847,33612,United States,horizon,1,3,A11,,2006,Bean Ridge,"Fine-silty, mixed, active, mesic Oxyaquic Fragiudalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2494431,-89.3761139,9.11936,9.12,0.66232,6.61,1.4
89848,33613,United States,horizon,3,9,A12,,2006,Bean Ridge,"Fine-silty, mixed, active, mesic Oxyaquic Fragiudalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2494431,-89.3761139,1.44406,1.44,0.1635,5.69,0.6
89849,33614,United States,horizon,9,16,A2,,2006,Bean Ridge,"Fine-silty, mixed, active, mesic Oxyaquic Fragiudalf",37.152775,-89.32558,17003,244,4962,United States,Alexander,US,IL003,37.2494431,-89.3761139,0.94475,0.94,0.07525,5.54,0.8
90967,34359,United States,horizon,38,53,Bt2,Clay loam,2006,Headwaters Soil Survey,"Fine-loamy, mixed, superactive, mesic Aquollic Hapludalf",41.43607,-87.37278,18089,244,5107,United States,Lake,US,IN089,41.5097766,-87.2293462,0.28797,0.29,0.02357,5.2,20.3
90976,34368,United States,horizon,94,114,BC,Stratified Sandy loam to Loamy sand,2006,Headwaters Soil Survey,"Coarse-loamy, mixed, superactive, mesic Mollic Endoaqualf",41.4986,-86.709565,18091,244,5108,United States,La Porte,US,IN091,41.5372444,-86.5589045,0.07757,0.08,0.0,5.03,84.0
90984,34376,United States,horizon,104,254,2Cd,Loam,2006,Headwaters Soil Survey,"Sandy over loamy, mixed, active, mesic Oxyaquic Argiudoll",40.977565,-87.39698,18111,244,5118,United States,Newton,US,IN111,40.9467496,-87.4280777,3.82146,0.49,0.02415,8.25,30.1
91009,34401,United States,horizon,99,119,2Btg,Clay loam,2006,Headwaters Soil Survey,"Fine-loamy, mixed over mixed, active, mesic Aeric Epiaqualf",40.737065,-86.840085,18181,244,5153,United States,White,US,IN181,40.8008254,-86.7594904,0.17274,0.17,0.063,7.4,64.9
91017,34409,United States,horizon,124,254,2C,Silt loam,2006,Headwaters Soil Survey,"Fine-silty, mixed, superactive, mesic Typic Endoaqualf",40.737065,-86.840085,18181,244,5153,United States,White,US,IN181,40.5786193,-87.0555799,0.90553,0.3316,0.0859,7.9,37.6
94030,35298,United States,horizon,12,32,Bt1,Loam,2006,Stranger Creek,"Fine-loamy, mixed, superactive, mesic Typic Argiudoll",39.18684,-94.981775,20103,244,5206,United States,Leavenworth,US,KS103,39.0433044,-95.0228882,0.96941,0.97,0.07128,5.82,35.5
94032,35300,United States,horizon,46,60,Bt3,Clay loam,2006,Stranger Creek,"Fine-loamy, mixed, superactive, mesic Typic Argiudoll",39.18684,-94.981775,20103,244,5206,United States,Leavenworth,US,KS103,39.0433044,-95.0228882,0.60025,0.6,0.05308,5.49,40.5
94084,35323,United States,horizon,0,14,A,Silt loam,2006,MLRA 73,"Loamy-skeletal, carbonatic, mesic Lithic Haplustoll",39.78479,-98.21847,20089,244,5199,United States,Jewell,US,KS089,39.7850838,-98.1052246,4.60357,3.7084,0.42002,8.1,4.6
94098,35337,United States,horizon,78,104,Bw3,Silty clay,2006,MLRA 73,"Fine, smectitic, mesic Cumulic Haplustoll",39.78479,-98.21847,20089,244,5199,United States,Jewell,US,KS089,39.8820267,-97.9369736,0.08414,0.08,0.12674,4.45,1.6
94110,35349,United States,horizon,2,13,A1,Silty clay loam,2006,MLRA 73,"Coarse-silty, mixed, superactive, mesic Fluventic Haplustoll",38.783595,-97.650445,20169,244,5239,United States,Saline,US,KS169,38.8872643,-97.6007462,4.06924,3.9452,0.37507,7.69,1.4
94111,35350,United States,horizon,13,26,A2,Silty clay loam,2006,MLRA 73,"Coarse-silty, mixed, superactive, mesic Fluventic Haplustoll",38.783595,-97.650445,20169,244,5239,United States,Saline,US,KS169,38.8872643,-97.6007462,2.44068,2.2108,0.18655,7.83,1.6
94297,35356,United States,horizon,0,9,Ap,Loam,2006,MLRA 72,"Fine-loamy, mixed, superactive, mesic Aridic Argiustoll",38.48242,-100.906435,20171,244,5240,United States,Scott,US,KS171,38.355999,-100.8011703,0.79146,0.79,0.11089,6.76,54.1
94305,35364,United States,horizon,0,9,Ap,Sandy clay loam,2006,MLRA 72,"Fine-loamy, mixed, superactive, mesic Aridic Argiustoll",38.48242,-100.906435,20171,244,5240,United States,Scott,US,KS171,38.3838611,-100.7761678,0.52746,0.506,0.02541,7.13,64.8
94808,35559,United States,horizon,24,47,A2,Silty clay loam,2006,Willamette Valley,"Fine, mixed, active, mesic Humic Haploxerept",45.254455,-123.31727,41071,244,6548,United States,Yamhill,US,OR071,45.1816673,-123.4280548,3.50931,3.51,0.25979,5.56,15.7
94811,35562,United States,horizon,94,118,Bw2,Silty clay loam,2006,Willamette Valley,"Fine, mixed, active, mesic Humic Haploxerept",45.254455,-123.31727,41071,244,6548,United States,Yamhill,US,OR071,45.1816673,-123.4280548,0.61335,0.5812,0.0656,5.84,14.2
95561,35808,United States,horizon,0,20,A,Silt loam,2006,Dubois Co.,"Fine-silty, mixed, active, mesic Fragiaquic Hapludalf",38.36475,-86.87617,18037,244,5081,United States,Dubois,US,IN037,38.4605293,-86.7002792,1.08452,1.08,0.16614,6.06,2.8
95566,35813,United States,horizon,0,7,Ap,Silt loam,2006,Dubois Co.,"Fine-silty, mixed, active, mesic Oxyaquic Hapludalf",38.36475,-86.87617,18037,244,5081,United States,Dubois,US,IN037,38.4604721,-86.7000275,2.18727,2.19,0.22344,5.81,1.8
95567,35814,United States,horizon,7,20,BA,Silt loam,2006,Dubois Co.,"Fine-silty, mixed, active, mesic Oxyaquic Hapludalf",38.36475,-86.87617,18037,244,5081,United States,Dubois,US,IN037,38.4604721,-86.7000275,1.16881,1.17,0.13112,6.07,1.7
95580,35827,United States,horizon,0,16,Ap,Silt loam,2006,Dubois Co.,"Fine-silty, mixed, active, mesic Oxyaquic Hapludalf",38.36475,-86.87617,18037,244,5081,United States,Dubois,US,IN037,38.4602509,-86.6991653,1.56101,1.56,0.18847,6.36,18.5
95587,35834,United States,horizon,0,8,Ap1,Silt loam,2006,Dubois Co.,"Loamy-skeletal, mixed, active, mesic Aquic Hapludult",38.36475,-86.87617,18037,244,5081,United States,Dubois,US,IN037,38.4598045,-86.6981354,3.35179,3.35,0.35568,5.73,10.7
95588,35835,United States,horizon,8,17,Ap2,Silt loam,2006,Dubois Co.,"Loamy-skeletal, mixed, active, mesic Aquic Hapludult",38.36475,-86.87617,18037,244,5081,United States,Dubois,US,IN037,38.4598045,-86.6981354,1.11837,1.12,0.13187,6.61,11.8
95593,35840,United States,horizon,0,15,Ap1,Silt loam,2006,Dubois Co.,"Fine-silty, mixed, active, mesic Oxyaquic Fragiudalf",38.36475,-86.87617,18037,244,5081,United States,Dubois,US,IN037,38.460556,-86.6986084,2.35819,2.36,0.27021,6.43,2.6
95594,35841,United States,horizon,15,28,Ap2,Silt loam,2006,Dubois Co.,"Fine-silty, mixed, active, mesic Oxyaquic Fragiudalf",38.36475,-86.87617,18037,244,5081,United States,Dubois,US,IN037,38.460556,-86.6986084,1.08807,1.09,0.12555,6.34,2.1
95603,35850,United States,horizon,0,23,Ap,Silt loam,2006,Dubois Co.,"Fine-silty, mixed, active, mesic Oxyaquic Fragiudalf",38.36475,-86.87617,18037,244,5081,United States,Dubois,US,IN037,38.4603043,-86.6986084,1.6929,1.69,0.18003,5.68,2.7
95611,35858,United States,horizon,0,10,Ap1,Silt loam,2006,Dubois Co.,"Fine-silty, mixed, active, mesic Oxyaquic Hapludalf",38.36475,-86.87617,18037,244,5081,United States,Dubois,US,IN037,38.4600556,-86.6986944,2.61229,2.61,0.24538,5.94,4.1
95612,35859,United States,horizon,10,21,Ap2,Silt loam,2006,Dubois Co.,"Fine-silty, mixed, active, mesic Oxyaquic Hapludalf",38.36475,-86.87617,18037,244,5081,United States,Dubois,US,IN037,38.4600556,-86.6986944,0.97729,0.98,0.10008,6.38,4.3
96748,36159,United States,horizon,191,206,Bt4,Clay loam,2006,MLRA 79     Characterization Data,"Fine, smectitic, superactive, mesic Vertic Argiaquoll",38.04284,-98.74725,20185,244,5247,United States,Stafford,US,KS185,37.9689178,-98.5127487,0.17734,0.12,0.05737,7.81,19.5
96771,36182,United States,horizon,152,176,3Btk3,Clay loam,2006,MLRA 79     Characterization Data,"Fine-loamy, mixed, superactive, mesic Udic Argiustoll",38.17517,-99.24861,20145,244,5227,United States,Pawnee,US,KS145,38.1027794,-98.9567184,0.30609,0.2692,0.05462,8.28,10.5
96933,36184,United States,horizon,0,12,Ap1,Silt loam,2006,Pedotransfer Function Study,"Fine-silty, mixed, superactive, mesic Udic Argiustoll",39.34945,-97.16489,20027,244,5168,United States,Clay,US,KS027,39.3340263,-97.0554428,2.33881,2.34,0.20218,6.19,17.0
96934,36185,United States,horizon,12,23,Ap2,Silty clay loam,2006,Pedotransfer Function Study,"Fine-silty, mixed, superactive, mesic Udic Argiustoll",39.34945,-97.16489,20027,244,5168,United States,Clay,US,KS027,39.3340263,-97.0554428,1.67701,1.68,0.1468,6.02,15.5
96942,36193,United States,horizon,0,11,Ap1,Loam,2006,Pedotransfer Function Study,"Fine-loamy, mixed, superactive, mesic Typic Calciustoll",39.350215,-99.324885,20163,244,5236,United States,Rooks,US,KS163,39.398304,-99.5579987,2.08395,1.36,0.12473,7.89,42.6
97094,36217,United States,horizon,30,61,2Bw,Ashy Silt,2006,Grande Ronde Valley   -   Union Co.,"Coarse-silty, mixed, superactive, mesic Oxyaquic Haploxeroll",45.408725,-117.98199,41061,244,6543,United States,Union,US,OR061,45.2654152,-117.9672241,0.07204,0.0652,0.01623,8.26,7.2
97109,36232,United States,horizon,79,122,3C3,Silt loam,2006,Grande Ronde Valley   -   Union Co.,"Coarse-loamy, mixed, superactive, mesic Aquic Xerofluvent",45.408725,-117.98199,41061,244,6543,United States,Union,US,OR061,45.2648621,-117.9613342,0.43636,0.44,0.02853,7.04,12.2
97111,36234,United States,horizon,5,15,Ap2,Silt loam,2006,Grande Ronde Valley   -   Union Co.,"Coarse-loamy, mixed, superactive, mesic Pachic Haploxeroll",45.408725,-117.98199,41061,244,6543,United States,Union,US,OR061,45.2679443,-117.9605865,3.54138,3.2508,0.37127,8.11,22.1
97121,36244,United States,horizon,99,122,5Ab,Silt loam,2006,Grande Ronde Valley   -   Union Co.,"Coarse-loamy, mixed, superactive, mesic Oxyaquic Haploxeroll",45.408725,-117.98199,41061,244,6543,United States,Union,US,OR061,45.2708626,-117.9582214,0.5059,0.51,0.00729,7.01,25.8
98088,36512,United States,horizon,73,92,C1,Loamy fine sand,2006,Sand Hills,"Sandy, mixed, mesic Oxyaquic Haplustoll",41.56855,-101.05949,31117,244,6170,United States,McPherson,US,NE117,41.5675735,-101.1076279,0.10661,0.0704,0.00603,7.89,92.0
98242,36552,United States,horizon,0,15,Ap,Loam,2006,Tipton,"Fine-loamy, vermiculitic (calcareous), active, mesic, shallow Aquic Hapludalf",40.311355,-86.05169,18159,244,5142,United States,Tipton,US,IN159,40.4036102,-86.1532211,1.40748,1.3824,0.21732,7.1,32.0
98269,36561,United States,horizon,0,15,A,Silt loam,2007,Isle Royale National  Park,"Coarse-loamy, isotic, frigid Oxyaquic Fragiorthod",47.73117,-88.45082,26083,244,5572,United States,Keweenaw,US,MI083,47.9142494,-89.1489716,4.64534,4.65,0.31407,4.96,46.8
98282,36574,United States,horizon,8,20,Bhs1,Silt loam,2007,Isle Royale National  Park,"Loamy, mixed, semiactive, frigid Lithic Haplorthod",47.73117,-88.45082,26083,244,5572,United States,Keweenaw,US,MI083,47.9068069,-89.1586914,8.88019,8.88,0.52998,5.13,65.5
98285,36577,United States,horizon,18,26,A,Silt loam,2007,Isle Royale National  Park,"Coarse-loamy over sandy or sandy-skeletal, mixed, superactive, nonacid, frigid Typic Endoaquept",47.73117,-88.45082,26083,244,5572,United States,Keweenaw,US,MI083,47.9053345,-89.1601105,4.67704,4.6452,0.32609,6.12,43.6
98289,36581,United States,horizon,3,13,A,Cobbly Silt loam,2007,Isle Royale National  Park,"Coarse-loamy, mixed, superactive, frigid Ultic Fragiorthod",47.73117,-88.45082,26083,244,5572,United States,Keweenaw,US,MI083,47.9299164,-89.138855,3.84408,3.84,0.25041,5.02,40.9
98294,36586,United States,horizon,0,8,A,Very stony Silt loam,2007,Isle Royale National  Park,"Loamy-skeletal, isotic, frigid Fragic Haplorthod",47.73117,-88.45082,26083,244,5572,United States,Keweenaw,US,MI083,47.9153595,-89.1410294,5.96406,5.936,0.35362,5.16,38.8
98298,36590,United States,horizon,3,13,E,Loamy sand,2007,Isle Royale National  Park,"Sandy, mixed, frigid Typic Haplorthod",47.73117,-88.45082,26083,244,5572,United States,Keweenaw,US,MI083,47.8447227,-89.1882782,0.78316,0.78,0.0463,4.77,92.0
98303,36595,United States,horizon,8,17,Bhs1,Silt loam,2007,Isle Royale National  Park,"Coarse-loamy, mixed, superactive, frigid Typic Haplorthod",47.73117,-88.45082,26083,244,5572,United States,Keweenaw,US,MI083,47.921833,-89.1672516,3.7867,3.79,0.23366,5.82,65.6
98309,36601,United States,horizon,41,73,Bhs2,Very gravelly Coarse sand,2007,Isle Royale National  Park,"Sandy-skeletal, mixed, frigid Oxyaquic Haplorthod",47.73117,-88.45082,26083,244,5572,United States,Keweenaw,US,MI083,47.8423615,-89.1907806,0.21609,0.1996,0.03719,5.86,95.4
98313,36605,United States,horizon,5,15,E,Extremely gravelly Coarse sandy loam,2007,Isle Royale National  Park,"Sandy-skeletal, mixed, frigid Typic Haplorthod",47.73117,-88.45082,26083,244,5572,United States,Keweenaw,US,MI083,47.8504982,-89.1853867,3.12145,3.12,0.35822,4.79,56.2
98891,36825,United States,horizon,0,8,A1,Very gravelly Sandy loam,2007,MLRA 26  Temperature Sites,"Loamy-skeletal, mixed, superactive, frigid Pachic Argixeroll",38.8244,-119.656905,32005,244,6271,United States,Douglas,US,NV005,38.838974,-119.5835571,4.43315,4.43,0.36587,6.33,60.2
98892,36826,United States,horizon,8,25,A2,Very gravelly Sandy loam,2007,MLRA 26  Temperature Sites,"Loamy-skeletal, mixed, superactive, frigid Pachic Argixeroll",38.8244,-119.656905,32005,244,6271,United States,Douglas,US,NV005,38.838974,-119.5835571,2.05882,2.06,0.18321,7.0,56.9
98898,36832,United States,horizon,5,15,A2,Very gravelly Sandy loam to Sandy clay loam,2007,MLRA 26  Temperature Sites,"Loamy-skeletal, mixed, superactive, frigid, shallow Aridic Argixeroll",38.8244,-119.656905,32005,244,6271,United States,Douglas,US,NV005,38.8440018,-119.5602188,2.47524,2.48,0.13284,6.78,63.0
98899,36833,United States,horizon,15,30,Bt1,Very gravelly Sandy clay loam to Sandy loam,2007,MLRA 26  Temperature Sites,"Loamy-skeletal, mixed, superactive, frigid, shallow Aridic Argixeroll",38.8244,-119.656905,32005,244,6271,United States,Douglas,US,NV005,38.8440018,-119.5602188,1.58876,1.59,0.11917,7.24,61.1
98901,36835,United States,horizon,0,3,A1,Very gravelly Coarse sandy loam to Sandy loam,2007,MLRA 26  Temperature Sites,"Loamy-skeletal, mixed, superactive, frigid, shallow Typic Argixeroll",38.8244,-119.656905,32005,244,6271,United States,Douglas,US,NV005,38.8365288,-119.5050278,0.80399,0.8,0.0532,6.17,91.1
